codigo_producto,nombre_producto,peso_manual,peso_calculado,no_recomendar
CCTDEL027,CAJA ORGANIZADORA 2212.01.0005 DELLO MEDIA DINOSAUROS,0.7,1.5,True
XACALB051,MAGIA MENTAL,0.5,1.0,True
SETPEL010,SET LAPICES PELIKAN 2 SILVERSTAR TRIANG 1 LAPIZ  ROJO CHECADOR,1.2,1.0,False
MRDXXX005,MARCADOR GRUESO COLOR AZUL,1.2,1.0,True
XCLSIG834,YO MANEJO TREN DIVERTIDO,1.2,1.0,True
XLIGUM051,SELECCION DE CUENTOS DE OSCAR WILDE,1.2,0.5,False
XLLALR032,CIEN POEMAS PARA NINOS ED 2018 ED ECON,1.2,1.0,True
XLIATN028,ASSASSIN'S CREED 9 - HEREJIA,1.5,1.0,False
FOLDEL118,FOLDER DELLO 0244.P.0050 DELLOFINE NEG. LOMO 4 CMS ALA OFICIO,1.5,1.2,False
DETVER001,DETECTOR VERICASH VC16M,0.5,1.2,False
PMRLAP003,PAP.MARQUI. LAPAP. 135GR.T/OFICIO (PQ/500),1.0,0.7,True
ENGISO004,ENGRAPADOR ISOFIT CI 1200 CAP 100HJS SEMI INDUST,0.5,1.0,False
XLNHOG293,UMA Y EL SECRETO CORAZON,0.7,1.0,True
CCHLEY002,CUCHILLA LEYDEZ 2035 GRUESA METAL,0.7,1.0,True
PLAPEL026,PLASTILINA PELIKAN MX 180G VER NEON 06700127,0.5,1.0,False
XCLSIG765,MIS AVENTURAS DIFERENTES TITULOS,1.5,1.0,False
LAPLYR073,LAPIZ LYRA 2054100 REMBRANDT CHARCOAL HB ,1.5,1.0,True
FOLOXF010,FOLDER OXFORD SER 1 YEL CARTA AMA PERSONAL 5DIV,1.2,1.0,True
XCLEDB207,UN CUENTO PARA CADA DIA JULIO,1.2,1.0,False
RESPEL004,RESALTADOR PELIKAN MX 725 VER TEXTMARKER,1.5,1.0,True
JUEART010,JUEGO ARTI TACJUEDI087 VAQUITA MADERA,0.7,1.5,True
XCLSIG875,BARRILETE AZUL POLLO PRIMOR COD 0016BZ0050,0.7,1.0,False
SETPTL002,BOLIGRAFOS PENTEL BX427 2 AZU 1 ROJ 0.7MM FEEL IT,0.5,1.0,False
MCPPTL046,MICROPUNTA PENTEL BX155B BX ROJ 0.5MM VICUÑA,1.2,1.0,False
CARXXX010,CARTON GRIS TAMAÑO CARTA,0.7,1.0,False
CAVRIC022,CARTAP VISOR RICOR 1.5PULG 2A CARTA PLAST DIF COLOR,0.5,1.0,True
PPIXXX002,PORTA CUBO AL TEJIDO,1.2,1.0,True
PEGINS001,PEGAMENTO AAA CLEFA 1 KG.,1.5,1.0,True
RPECRL009,RPTO PERFORADOR CARL HD 410MD AGUJA,1.0,1.5,False
CNEFST004,CINTA EMBAL FIVE STICK TRANSP 250YDS,0.5,1.0,True
LAPSTD031,LAPIZ STAEDTLER 100 - 8B NEG. LUMOGRAPH,0.7,1.2,False
CORXXX003,CORRECTOR CINTA,1.2,1.0,True
XI3HOG322,HELLO 2 2SEC 2019,0.5,1.0,True
PBOMAT053,PAP.BOND AAA BOBINA 75 GRS / 87 CMS PBO,1.5,1.0,True
CAUMAT026,CARTULINA AAA TRIPLEX 225 GR.(67 X 87 CM.),0.5,1.0,False
XCACOQ004,CALIGRAFIA 4,1.2,1.0,False
XCLALB011,MIS VALORES ES MIO APRENDER A SER GENEROSO,0.5,1.0,False
MRJSTB010,MARCADOR JGO STABILO 568 24 PEN 68 BRUSH CJA24U,0.7,1.0,True
XI3THO026,THE BEAR`S MOUTH LEVEL 5,0.7,1.0,False
TBTEST039,TARJ BAUTIZO ESTRE COL BZ 1020 COLIT NIÑA,1.5,1.0,False
SETPTL001,BOLIGRAFOS PENTEL BX427 AZU NEG ROJ 0.7MM FEEL IT,1.5,1.0,True
SETPTL003,BOLIGRAFOS PENTEL BX427 3 AZU 0.7MM  FEEL IT,1.2,1.0,True
XCPLAL007,DIVERSIONES NAVIDENAS 1994,0.7,1.0,False
ALAMAT005,ALAMBRE AAA RECUBIERTO 1.2 BLANCO,0.5,1.0,False
CARMAT036,"CARTON AAA GRIS 1.8MM. (21,8 X 45,5CM.)",0.5,1.5,False
PBOMAT052,PAP.BOND AAA BOBINA 75 GRS / 77 CMS PBO,1.2,1.0,False
XCCLIT097,CUANDO DUELE EL CORAZON V&R,1.0,1.5,True
TCRABC001,TAPA CARPETA CARTON,0.7,1.0,True
XCCLIT071,SEGUIRAS SIENDO MI AMOR,0.7,1.0,True
XI3THO034,DOES HE LOVE ME? LEVEL 6,0.5,1.5,False
XLNHOG141,EL ABRIGO DE MATILDE,1.5,1.0,False
XLNHOG291,PABLO PABLOVSKY ADOLESCENTE MUTANTE,1.2,1.0,True
XCLALG092,CARTERA DE VALORES LOS GUARDIANES DEL BOSQUE,0.5,1.0,False
XLNSIN111,GUALBERTO VILLARROEL,1.5,1.0,False
XCLSIG723,PANCITAS LILI LA RANA,1.2,1.0,False
LCLLYR055,LAPIC COLOR LYRA 3831120 GROVE TRIPLE1 JGO12U 10MM,1.2,1.0,True
PBOXXX110,PAP BOND BLA 60 63GR DOBLE OFICIO,1.2,1.0,True
JUEBLM001,JUEGO TANGRAM PLASTICO,0.5,0.7,True
PEGMIL001,PEGAMENTO MILCAR CARPICOLA 250ML,1.5,0.5,False
XLNGUM082,OLLANTAY,0.5,1.0,True
PINTLB005,PINCEL TALBOT T PR NO 2 REDONDO,0.5,1.0,True
LCLSTB024,LAPIC COLOR STABILO 1400 726 CARBOTHELLO GRIS AZULADO 4,0.7,1.0,False
XQMGES103,QUIMICA 3 SEC GES 2014,1.5,1.0,True
XQMGES107,GUIA DE QUIMICA  3 SEC,1.5,1.0,True
MALMAP001,MALETA CREATIF 10 MOTIVOS 601010,1.2,1.5,False
BLDCNS064,BLOCK DIBUJO CANSON 30HJS 90GR A3 C400015586,0.7,1.0,True
PCOXXX004,PAP CONTIN ANDI FORM BLA 9 1/2X11X1 CJA3000HJ,0.7,1.0,True
XCACOQ001,CALIGRAFIA 1,0.5,1.0,True
XLNGUM159,MI COMPADRE EL MINISTRO LA BIRLOCHA DE LA ESQUINA,1.5,1.0,False
TIZXXX004,TIZA BLANCA,0.7,1.0,False
PTTLEY004,PORTATITULOS AZU OFICIO UMSA DOBLE,0.7,0.5,True
PTFTNP021,PLASTOFORM TECNOPOR 0.5CM (50X100)CMB/100H.,1.0,0.7,True
FOLDEL151,FOLDER DELLO 6040.H.0030 CLIP A4. CRISTAL,0.7,1.0,True
MRAPTL020,MARC AGUA PENTEL MW60M A NEG EASYFLO RECARG,1.2,0.5,True
ESDLYR009,ESCUADRA LYRA 4074 50CM 45 ORLOW,0.5,1.0,False
FOLOXF103,FOLDER OXFORD 29900235 CARTA AZUL PORTA CERTIFIC,0.7,1.0,True
GARGBC055,GARRA GBC BATES M080791 NEG 3810MM 1 1/2PULG LARGO 54CM,0.7,1.0,True
XCLALR028,150 CUENTOS PARA NINOS FASC NO 18,1.5,1.0,False
XLNGUM028,EL PRESIDENTE COLGADO,0.7,1.0,False
CAVTLB007,CARTAP VISOR TALBOT 1.5PULG 2A TIPO D OFICIO T-10421 PLAST AZUL,1.2,1.0,True
JUEART024,JUEGO ARTI TAC034-2 NIEVE MAGICA BEACH PARTY,0.5,1.0,False
CUAABC130,CUADERNO ABC EMPAST 1/2 OFICIO CUAD 4MM 100HJS,0.5,1.0,True
PCIXXX009,PAP COPIA OFICIO BLA,0.5,1.0,False
XCLSIG859,TEXTURADOS LA LUNA DE BUNI COD 0583TU0030,0.5,1.0,True
BLDCNS007,BLOCK DIBUJO MI TIENTES CANSON ESP 16HJS 160GR 24 X 32 CM C400030148,1.5,1.0,True
PCBXXX002,PAP CEBOLLA 90 95GR 43X33CM,1.5,1.0,False
PINTLB004,PINCEL TALBOT T PR NO 0 REDONDO,0.5,1.0,True
ESPXXX014,ESPIRAL 50MM PLAST(15UNID),1.2,1.0,False
PBOTOP002,PAP.BOND TOP COLOR T/OFICIO PQ/500HJS,0.5,1.0,True
CAVTLB009,CARTAP VISOR TALBOT 2 PULG 3A TIPO D OFICIO T-10424 PLAST BLA,1.2,0.7,False
XCLEDB211,UN CUENTO PARA CADA DIA NOVIEMBRE,1.2,1.0,False
PIZTLB002,PIZARRA ACRILICA TALBOT T-38621 040X060MM MAGNETICA,1.5,1.0,False
CLMATS001,CLIP MARIPOSA ARTESCO 65MM CJ12U,1.2,1.0,True
LCLSTB070,LAPIC COLOR STABILO 8774 6 JGO24U ESTUCHE METAL,0.5,1.0,True
CAVTLB008,CARTAP VISOR TALBOT 1 PULG 2A TIPO D OFICIO T-10418 PLAST AZUL,1.0,0.7,False
XCLSIG861,TEXTURADOS LA VACA TIMIDA COD 0583TU0040,1.5,1.0,False
TTMPEL005,TINT TAMPO PELIKAN MX ROLL ON ROJO 60ML,0.7,1.0,True
XCLEDB209,UN CUENTO PARA CADA DIA SEPTIEMBRE,0.7,1.0,True
XCLEDB212,UN CUENTO PARA CADA DIA DICIEMBRE,0.7,1.0,False
XCPSIG067,PINTAR MANDALAS A B C D,0.7,1.0,True
GRIKEY002,GRIP P/LAPIZ KEYROAD KR972391 FCO DE 48UNI,1.5,1.0,False
PSSPTL002,PASTELES PENTEL PTS 7 JGO7U FABRICFUN,1.5,1.0,False
PREDEL014,PORTAREVIS DELLO 6023.P.0006 DELLOCOLOR NEG.,0.7,1.0,False
XCLSIG725,PANCITAS ROLI EL CERDITO,1.0,1.2,False
XCLSIG785,MARINOLAS EL PINGUINO HAMBRIENTO,0.7,1.0,True
XLNGUM125,JULIAN TUPAJ KATARI,1.2,1.0,True
XLIHPE044,ESTRATEGIA EN EL AJEDREZ,0.7,1.0,True
XAPGES104,EXPRESION PLASTICA 4 PRIM GES 2014,0.7,1.0,True
XLLALB053,ULTRACALAVERA ZOMBIS EN LA RED,0.7,1.0,True
XCLALB017,PEQ GRANDES GENIOS ALEJANDRITO Y LA MAQUINA DE HABLAR,0.7,1.0,True
PINMDN012,PINCEL MADISON NO16,1.0,1.5,False
XLITEX023,AJEDREZ ESENCIAL,0.5,1.0,False
XCLEDB210,UN CUENTO PARA CADA DIA OCTUBRE,1.2,1.0,False
XLNSIN093,LA FAMILIA DE LEHI,1.5,1.0,False
PBOPLI101,PAP BOND PAPER LINE NARSAFFRON 75GR CARTA PQ500HJS,0.5,1.0,True
XCLALB005,SENTIMIENTOS ME SIENTO SOLO,1.2,1.0,True
XLLSIG075,TELARAÑA ANIMALIOS,1.0,1.2,True
ETQPGS005,ETIQUETAS PEGASOLA 3160 AMA LOMO,0.7,1.0,False
XLLSIG096,TELARAÑA TERROR EN DIABLO PERDIDO,1.0,0.7,True
XLNGUM126,TUPAJ KATARI,0.5,1.0,False
MCPSTB093,MICROPUNTA STABILO 88 22 AZU PRUSIA POINT 88,1.0,1.5,True
XACALB092,AUMENTAR LA CAPACIDAD INTELECTUAL,0.5,1.2,True
XCLSIG873,BARRILETE AZUL EL REY MIO COD 0016BZ0030,1.5,0.5,False
XHSPAI001,EL PODER CORPORATIVO Y LA CAIDA DE EVO,1.5,0.5,True
XCLALB009,MIS EMOCIONES TENGO CELOS,0.5,1.0,True
HJCABC009,HJA CARPETA ABC 4 PERF A4 RAY PQ100HJS,1.2,1.0,False
XMUGES105,MUSICA 5 PRIM GES 2014,0.5,1.0,True
XCLBTN002,VOY CRECIENDO DESCUBRO EL MUNDO ART 2107,1.2,1.0,True
XLNHOG068,DICEN QUE EN MI PAIS,0.5,1.0,True
CAUCNS103,CARTULINA CANSON MI TEINTES AZUL 50X65CM 160GR 102  C200321294,1.2,0.7,False
MRJSTB011,MARCADOR JGO STABILO 568 25 PEN 68 BRUSH CJA25U EST METAL,0.5,1.0,False
XGESIN012,LA PAZ ENTRE CIELO Y TIERRA,1.5,1.0,False
PBOLEY201,PAP BOND LEYDEZ BLA 75GR CARTA MEDIO MICRO PERF PQ500HJS,1.5,0.5,True
XLIEBB004,INTUICION EDICIONES B,0.7,1.5,True
XLLEVE007,EL DADOR 1996,1.2,1.0,False
PEGXXX004,PEGAMENTO SILICONA BARRA GRUESA,0.7,1.2,False
LRGABC004-B,LIBRO REGIS ABC ACTAS 100 HJS OFICIO,0.5,1.0,True
PINPTL043,PINCEL PENTEL XGFH DDX COLOR BRUSH METALIC VER M AZU,1.2,1.0,False
XI3HOG326,HELLO 6 6 SEC 2019,1.0,1.5,False
XCLEDB208,UN CUENTO PARA CADA DIA AGOSTO,1.0,1.2,True
FOLMLC003,FOLDER MILCAR CARTON. OFICIO T/CAJITA C/LIGA,1.2,1.0,True
XCLALG030,EL BAUL DE LOS MONSTRUOS LA MOMIA,1.5,1.2,False
XDIALB006,DE LA A HASTA LA Z,1.2,1.0,True
XLIGIS014,TRAPIZONDA - 11 EDICION,1.2,1.0,True
PFOXXX005,PAP FOTOGRAF A4 MATE,0.7,1.0,False
XACALB084,EL GRAN LIBRO DE LOS JUEGOS,1.0,0.7,True
XACALB032,VALORES YO NO FUI,0.5,1.0,True
XCLSAN003,LA CASILLA VACIA ALFA,1.2,0.5,True
XMUALB001,MUSICA PARA CURIOSOS,0.5,1.0,True
PINTLB007,PINCEL TALBOT T PR NO 6 REDONDO,0.5,0.7,False
XACLAR008,COLEC 40 FANTASTICOS EXPERIMENTOS,1.5,0.5,True
XBGGES103,BIOGEOGRAFIA 3 SEC GES 2014,1.5,1.0,False
XXINEX001,DICC ESPAÑOL INGLES INTELIGENTE,0.5,1.0,False
XCLATN048,101 DALMATAS,0.5,1.0,True
PBOKHL003,PAP BOND KOEHLER BLAN CARTA 90GR TRAMADO,0.5,1.0,False
XLISIN020,LAS PROFECIAS DE BOLIVIA,1.0,1.2,False
XBBALB001,MI PRIMER LIBRO DE BIBLIA,1.2,1.0,False
PSESWA015,PAP SEDA 7102 VIOL NO18 50X75CM,1.5,0.5,False
XMUHOG352,MUSICA EN EL AULA 2 EDICION2020 2 PRIM,1.2,1.0,False
XLIEDS003,CUENTOS,1.5,1.0,True
XCLALG084,ALBUMES ILUSTRADOS LA SOPA DE TOMAS,1.5,1.0,True
ESPXXX006,ESPIRAL 20MM PLAST(50UNID),0.5,1.0,False
XLLALG041,CALCETIN ROJO CASTIGADO SIN LEER,1.5,1.0,True
ETQAVR163,ETIQUETAS AVERY EM3570V VER 35X70MM BL9HJS HOJA 4ETQ,0.5,1.0,True
PLFPRK071,PLUMAFUENTE PARKER 1931597 URBAN METRO METAL CLIP CROMADO ,0.5,1.0,False
XACALB106,ADIVINANZAS,1.5,1.0,True
LAPKOH019,LAPIZ KOH I NOOR 161 V NEG,1.2,1.0,True
CUAMOT001,CUADERNO MONT MARTE DE  DIBUJO A4 150 GR 100 HJS SKETCHING JOURNAL,1.5,1.0,True
PBOPLI127,PAP BOND PAPER LINE FUCSIA 75GR CARTA,1.5,1.0,False
XCISIG086,ASQUEROSOLOGIA ASQUEROSOLOGIA DE LA CABEZA A LOS PIES,1.5,1.0,True
XLIGUM038,ROMEO Y JULIETA,0.7,1.0,False
XLIEDA001,EL CONTRATO SOCIAL 1982,0.5,1.0,False
CCDXXX006,CD PRINCO 700MB 80MIN,0.7,1.2,True
FOLXXX023,FOLDER CREMA OFICIO CARTULINA 230GR,0.7,1.0,True
ESPXXX002,ESPIRAL 09MM PLAST(100UNID),0.7,1.0,True
LPLXXX001,LAMINA PLASTIFICAR,1.2,1.0,False
XLNSIN002,OOH DON ALONSO,1.2,1.0,True
GOMSAP002,GOMA BORRAR SABONIS TRIANGULAR BLANCO 303,0.5,1.0,True
XCLALG081,LA PANDILLA PANTALLAS Y MUCHO MAS,0.5,1.0,True
XCLALB008,MIS EMOCIONES ESTOY TRISTE,1.5,1.0,True
XCLSIG677,COMPRENDAMOS LA FAMILIA DE LAURA,0.5,1.0,False
XCLSIG660,COMPRENDAMOS CONTIGO SIEMPRE,0.7,1.0,False
XCACOQ021,CALIGRAFIA DE LOS NUMEROS,0.7,1.5,False
XCLBTN044,RINCON FANTASIA PULGARCITO ART 2025,0.5,0.7,True
XAUSIN003,RELACIONES HUMANAS 4 SU MAJESTAD EL PERSONAL DE SER,0.7,0.5,True
XCCSAN126,LA DONCELLA DEL BARON CEMENTERIO,1.5,1.0,True
PINTLB008,PINCEL TALBOT T PR NO 10 REDONDO,0.5,1.0,True
CORXXX002,CORRECTOR LIQUIDO 18ML,1.2,1.0,True
PINTLB006,PINCEL TALBOT T PR NO 4 REDONDO,0.7,1.0,True
XHSSIN008,BOLIVIA SU HISTORIA A LOS OJOS DE UN PATRIOTA,1.2,1.0,True
XPSHOG301,PSICOLOGIA 1 N EDICION 1 SEC 2015,1.5,1.0,False
XLLSIN003,MAGOG,1.5,1.0,True
PLFPEL023,PLUMAFUENTE PELIKAN AL 806251 TWIST ROSE METALIC,0.5,1.0,False
XLIDIA007,MUJER LUCHA POR TU SER,1.5,1.2,False
XLLSIG066,TELARAÑA LOS TIOS DEL QUINTO INFIERNO,0.7,1.0,False
CATRIC006,CARTAP RICOR 2A LISO OFICIO PLAST COLOR,0.5,1.2,True
MRDSTB009,MARCADOR STABILO 146 156 40 ROJ PERM F CD,1.2,1.0,True
XLIATN032,SOMOS DIFERENTES,0.5,1.0,False
GOEXXX134,GOMA EVA DISEÑO LEOPARDO 50X70CM LE3413,0.5,1.0,True
PDUFST003,PORTADIUREX FIVE STICK EMBALAJE CON MANGO,1.0,1.5,True
XLIEDS006,NOVELAS EJEMPLARES,1.5,1.0,True
XXELAR033,DICC AMERICANO DE DUDAS LENGUA ESPANOLA,0.7,1.0,False
XLNHOG274,UMA Y EL FUEGO MISTERIOSO,0.7,1.0,False
XLIEDS004,EL CONDENADO POR DESCONFIADO,1.0,1.2,False
FOLDEL033,FOLDER DELLO 0234.U.0050 TOP LINE ROJ. LOMO 2 CMS OFICIO,1.2,1.0,False
XLLSIG005,ESTRELLA LA ILIADA Y LA ODISEA,1.5,1.0,False
XLLALG009,CALCETIN BLANCO EL CUENTO DE LA CARTERA,0.5,1.0,False
CLAOXF001,CLASIFICADOR OXFORD 011911 A Z 21 SEP,1.5,1.2,False
XLNHOG088,LA SONRISA CORTADA,1.2,1.0,False
XMUGES102,MUSICA 2 PRIM GES 2014,0.7,1.0,True
GRAXXX011,GRAPAS 24/6 CJ1000U ZINC,0.5,1.0,False
BLPMXO001,BLOCK POST MAX OFFICE BANDERITAS JGO5COL,1.5,1.0,False
CAUXXX066,CARTULINA ESCOLAR 150GR BLA 65X100CM,0.7,1.0,True
XXILAR023,DICC KEY WORD CHAMBERS ENGLISH LAROUSSE,0.7,0.5,False
BSAGHY002,BOLSA GHYS MEDIANA,0.7,1.0,False
XLNGUM120,ALTIPLANO,1.5,1.0,True
CARDEL001,CAJA ARCHIVO DELLO 0329.BP.0005 DELLOCOLOR AZU. PASTEL,1.5,1.0,False
BOLPRK135,BOLIGRAFO PARKER 2123508 SONNET 51 ACERO INOX TURQ CLIP CROMADO,1.2,1.0,False
PBOEJE001,PAP BOND   BLAN CARTA EJECUTIVE  75GR,0.5,1.0,False
XCLALG049,MALETA MAGICA LA DECISION DE VALERIO,1.0,1.2,True
PIJGAT003,PAP INK JET GATEWAY OPAQUE MONO 90GR OFICIO,1.2,1.5,True
ROTDYM010,ROTULADOR DYMO 1749027 LETRA TAG LT100H AZU,1.5,1.0,False
TARGHY002,TARJETA GHYS MEDIANA,1.0,1.2,True
XCLALB018,LOS HERMANOS WRIGHT Y LA MAQUINA DE VOLAR,0.7,1.0,True
XLNHOG257,LA RELIQUIA DE LA MADONNA,1.0,0.7,False
XAUSIN002,RELACIONES HUMANAS 3 COMO GANARSE A LA GENTE,1.5,0.7,False
PINPTL031,PINCEL PENTEL ZBS6-02E N° 2 PELO CABRA PLANO,1.2,1.0,False
BOLPRK128,BOLIGRAFO PARKER 1953197 JOTTER CROMADO DISEÑO CLIP CROMADO,1.0,1.2,False
TARGHY001,TARJETA GHYS GRANDE,0.7,1.0,False
XLIBTN002,20 000 LEGUAS DE VIAJE SUBMARINO LITER CLASICA ART 11339,0.7,1.0,False
BOLPRK103,BOLIGRAFO PARKER 1931497 SONNET LAQUE NEG CLIP DORADO,1.2,1.0,False
XLNGUM149,LA LITERATURA DE LOS QUECHUAS,1.5,1.0,False
MCPEFA002,MICROPUNTA E FABER 60274 VER PINPOINT,1.5,1.0,True
LCLLYR074,LAPIC COLOR LYRA 3721180 JGO18U SUPER FERBY CAJA METAL,0.7,1.0,True
XLIEDA004,DISCURSO DEL METODO 1982,1.2,1.0,False
XLIEDS005,POESIAS,0.5,1.0,True
TIJMAP012,TIJERA MAPED 473112 SECURITY ,1.2,1.0,True
XGRATN003,GUIA DE CONVERSACION ITALIANO,0.5,1.0,True
BOLFBC003,BOLIGRAFO FABER CASTELL AZU 034 LUX,1.2,1.0,True
XLIZET009,BUENA SUERTE ED ZETA,0.5,1.0,True
XLIEBB001,CROSS EDICIONES B,1.2,1.0,True
XACLAR022,EL PEQUEÑO CIENTIFICO MORDER Y MASTICAR,0.7,1.0,False
XCLSIG044,SEGUNDA LECTURA EL CUMPLEANOS DEL SOL Y PELEA DE,0.7,1.0,True
PAGXXX003,PAP GAMUZA NAR 40X60CM,1.0,1.2,True
XCLSIG112,VARITA MAGICA GULLIVER EN EL PAIS DE LOS ENANOS,1.0,0.5,False
GOEXXX143,GOMA EVA DISEÑO ANIMAL PRINT 50X70CM MOD18 LE3502,1.2,1.0,True
XLIJUV008,JANE EYRE 1996,0.5,1.0,False
XI3THO041,LOVE ONLINE LEVEL 7,1.5,1.2,False
XLIATN005,LAS AVENTURAS DE SHERLOCK HOLMES,0.5,1.2,True
XACALB035,SENTIMIENTOS QUE ME IMPORTA,1.5,1.0,False
ENGSTU001,ENGRAPADOR STUDMARK MINI 26/6 24/6,0.7,1.2,True
XLNHOG300,PARALELO,1.2,1.0,True
XLLALF062,LA ISLA SOÑADA,1.2,1.0,False
XCLSIG494,SE LEER PETER PAN,1.2,1.0,False
XPISIN001,SAPOS WHAKABOLAS Y ALGUNAS K ALANCHAS MAS,1.5,0.5,False
ARCLEY027,ARCHIVADOR LEYDEZ 1/2 PALANCA ROJ PLAST,0.7,1.0,False
XTMSIN002,DE LOS ANDES A LA AMAZONIA,1.0,1.2,True
XLIEDY002,NAHUI OLIN,1.5,0.5,True
ENGMDN001,ENGRANPADORA MADISON  NO. 10,1.5,1.0,False
CLPXJL001,CLIP METAL XIN JIU LONG 78MM CJ50U,0.7,1.0,True
GOEXXX147,GOMA EVA DISEÑO ANIMAL PRINT 50X70CM MOD7 LE3406,1.2,1.0,True
291,PAPEL BOND BLANCO CARTA DE 75 GR,0.7,1.0,True
XREHOG410,VALORES ESPIRIT Y RELIG 4 SECUNDARIA EDICION 2021,1.5,1.0,True
CNRDYM025,CINTA ROTUL DYMO 45011 1/2PULGIMPRESO AZUL EN CINTA TRANSP,1.5,1.0,True
XLIPLA011,NARNIA 6 LA SILLA DE PLATA,0.7,1.0,True
TARGHY003,TARJETA GHYS CHICA,0.7,1.0,True
XCLSIG849,PICHONES FORMAS COD 0510PI0040,1.5,1.0,False
REGTOD001,REGLA TODY T9000T 30CM PLAST,0.7,1.2,False
XCLSIG712,HILO INFINITO LA LLUVIA VIENE LLEGANDO,0.7,1.0,False
XCISIG071,MUNDO PREHISTORICO LA VIDA EN EL CRETACICO COD 0018MP0040,0.5,1.0,True
CAUPEL005,CARTULINA PELIKAN MX FLUOR PAPAYA 48X66CM,0.7,1.2,True
XLLSIG103,TELARAÑA CRONICAS DE ORION,0.5,1.0,False
XCLSIG710,HILO INFINITO UN TIGRE DE MENTIRA,1.5,1.2,False
XCLBTN040,RINCON FANTASIA BLANCANIEVES Y LOS ART 2021,1.2,1.0,False
XCLSIG042,PRIMERA LECTURA EL GALLO SIN CRESTA AYER CUM,1.2,1.0,False
PBOEJE002,PAP BOND BLAN OFICIO EJECUTIVE 75GR,1.5,1.0,True
DVDVBT017,DVD VERBATIM 95313 MINI DVD+R DL 24X 26GB 55MIN,1.5,1.2,False
FOLDEL095,FOLDER DELLO PLAST OFICIO 0254.A.0050 AMARILLO C. LIGA,0.5,1.0,False
BROABL006,BROCHE LATA ABEL 00308 NO8,1.0,0.5,True
MRDPEL039,MARCADOR PELIKAN MX 740 VER PERM,1.2,1.0,True
MCPSTB108,MICROPUNTA STABILO 88 56 ROSA POINT 88,0.7,1.5,True
CCOPND020,CARPETA COLG PENDAFLEX 4152 AZUL CARTA,1.2,1.0,True
MCPSTB089,MICROPUNTA STABILO 88 13 VER HIELO POINT 88,0.5,1.0,True
GRACEN002,GRAPAS CENTRUM  NO 10 CJ1000U,1.0,0.5,True
XCLSIG881,HILO INFINITO MANUSCR LA DRAGONA SANDRA ,1.2,1.0,False
CCHSTU001,CUCHILLA STUDMARK  GRUESA PLAST,1.2,1.0,True
XACALB094,DESAFIAR LA MEMORIA,1.2,0.5,True
XLIATN029,ASSASSIN'S CREED 7: UNITY,1.5,1.0,False
XCLATN064,VOY A ESPERARTE JUGANDO,0.5,1.0,False
XLNGUM054,LA NINA DE SUS OJOS,1.5,1.0,True
XEDALG003,10 IDEAS PARA SALVAR EL PLANETA,0.7,1.0,False
MRJPEL013,MARCADOR JGO PELIKAN MX MARKATODO NORMAL JGO6U,1.2,1.0,True
XCLALG019,EL BAUL DE LOS MONSTRUOS EL VAMPIRO,1.5,1.0,False
XLLSIG098,TELARAÑA SEPTIEMBRE,0.5,1.0,True
XCLALG029,LA HUIDA DEL MAR,1.5,1.0,False
XCLALG044,MALETA MAGICA SARA HACE PREGUNTAS,0.5,0.7,True
CCHISO007,CUCHILLA ISOFIT 150 METALICA DELGADO,0.7,1.0,True
BLPHOA034,BLOCK POST HOPAX S21598 50MMX20MM 6 COLORES 30  X COLOR,1.5,0.7,False
LCLSTB026,LAPIC COLOR STABILO 1400 704 CARBOTHELLO GRIS CALIDO 3,1.2,1.0,False
LCLSTB028,LAPIC COLOR STABILO 1400 708 CARBOTHELLO GRIS CALIDO 5,0.7,1.0,True
LAPXXX003,LAPIZ SUPER SERGI AZUL,0.5,1.0,False
XHSGUM013,ORIGENES DE LA REVOLUCION NACIONAL BOLIVIANA,1.2,1.0,False
XLNGUM152,LEYENDAS QUECHUAS,1.0,0.7,True
BOLFBC008,BOLIGRAFO FABER CASTELL NEG 034 LUX,0.5,1.0,True
XACALB095,EQUILIBRAR LA MENTE,1.5,1.0,False
TIMEPS041,TINT IMPR EPSON 664 CYAN,0.7,1.0,False
XLIBYB016,CONDENA PERPETUA ED BYBLOS,1.2,0.7,True
INDATS003,INDICE DIR ARTESCO 0015 904 D TELEF,0.5,1.0,False
XCISIG084,ASQUEROSOLOGIA ASQUEROSOLOGIA DEL BAÑO A LA COCINA,0.7,1.0,True
TARGHY007,TARJETA GHYS REGALO X 3,1.5,0.5,True
HTPABC020,HJA TRAPPER ABC NEGRO 5 PERF RAYADO PQ200HJS,0.5,0.7,False
TPIPTL012,TINT PINCEL FP10BP6A CARTUCHO NEGRA PARA GFKP3BPA,1.2,1.0,False
TIMEPS042,TINT IMPR EPSON 664 MAGENTA,0.5,0.7,True
XCLALG026,MALETA MAGICA LA BRUJA DESDENTADA,1.5,1.0,True
XCLALG002,MALETA MAGICA UN FANTASMA EN APUROS,1.2,1.5,True
BLPMXO002,BLOCK POST MAX OFFICE FLUOR 3X3PULG 76X76MM,0.7,0.5,True
PLFPRK038,PLUMAFUENTE PARKER 1931505 SONNET ACERO INOX CLIP DORADO M,1.5,1.0,True
XLLANB005,LAS AVENTURAS DE TOM SAWYER 1986,1.2,1.0,True
XLLALG008,CALCETIN BLANCO UN SOMBRERO ANDA SUELTO,0.5,1.0,False
XMASIN019,GEOMETRIA VOL I COL COMUNIDAD OLIMPICA,0.5,1.0,False
